EmpID,BiasInfluentialFactor,FitmentPercent
6521,DegreeBranch,81.88418
18308,DegreeBranch,87.29174
9779,YearsOfExperince,79.839516
18732,,54.225883
18383,DegreeBranch,77.36982
8607,Gender,79.66909
19367,EmpScore,83.56296
16067,Gender,79.1506
21107,YearsOfExperince,73.19072
18428,,56.558918
22680,YearsOfExperince,79.78184
13343,Gender,76.28334
5562,,56.723248
5804,DegreeBranch,79.81603
11143,Gender,82.551346
10554,,53.89151
12782,HighestDegree,83.58448
8421,YearsOfExperince,75.24156
11327,Gender,79.983795
2310,DegreeBranch,83.441956
15975,Gender,78.66533
17859,,54.16136
7436,Gender,78.80242
13555,Gender,81.862526
6009,YearsOfExperince,57.544315
21325,,58.276947
2084,DegreeBranch,76.985085
4452,HighestDegree,84.48716
11430,,78.481125
10765,YearsOfExperince,86.68857
15629,DegreeBranch,81.533
11964,,57.873478
23725,,52.40284
8561,DegreeBranch,73.28058
9172,,55.03508
2421,Gender,81.213
19063,YearsOfExperince,78.625404
23309,EmpScore,87.805435
7175,,80.54002
8793,,80.451935
14503,,56.748104
7640,,61.066742
15944,,82.25705
12332,CurrentCompanyType,91.452705
2200,YearsOfExperince,83.40202
16626,DegreeBranch,77.49292
7245,EmpScore,86.563255
20874,EmpScore,81.91621
11836,,50.426258
17159,,68.15886
5561,,51.547745
10390,HighestDegree,86.46159
12801,YearsOfExperince,88.19565
17480,YearsOfExperince,80.670906
21804,Gender,83.39159
21500,YearsOfExperince,89.46832
13678,,55.538948
9840,YearsOfExperince,78.850555
4388,,53.569817
19129,,55.170307
5731,EmpScore,90.3803
15251,HighestDegree,75.97669
14513,DegreeBranch,80.18479
10721,CurrentCompanyType,93.25881
3050,YearsOfExperince,93.204384
13781,YearsOfExperince,83.92811
4302,DegreeBranch,80.36843
15644,Gender,81.254135
20011,DegreeBranch,81.772125
8486,HighestDegree,92.7632
12017,,53.27691
15184,,45.930065
17034,DegreeBranch,76.95818
6955,Gender,81.77715
14804,YearsOfExperince,91.491165
7994,YearsOfExperince,88.80906
4645,DegreeBranch,86.657265
8560,Gender,82.632576
23044,,82.19924
11106,DegreeBranch,84.62693
17042,,88.67109
3098,Gender,78.057655
4141,EmpScore,94.684814
18539,DegreeBranch,76.91372
23337,,53.194775
16428,,51.78909
2904,Gender,77.79256
16447,Gender,79.22952
13259,CurrentCompanyType,83.311806
23553,YearsOfExperince,77.91164
4375,,55.66822
23336,,52.433495
20794,Gender,81.70216
3927,DegreeBranch,71.706375
13733,YearsOfExperince,79.75757
3587,DegreeBranch,81.04573
3152,YearsOfExperince,80.62396
24376,DegreeBranch,80.02909
16844,EmpScore,88.87306
8046,Gender,77.14455
8426,DegreeBranch,82.7221
19626,,56.44481
2704,Gender,81.40994
15667,Gender,82.122925
20234,EmpScore,80.610466
15296,HighestDegree,91.70016
9210,DegreeBranch,76.906624
18830,YearsOfExperince,75.81924
2604,YearsOfExperince,72.9242
5329,Gender,75.664795
23949,DegreeBranch,81.28703
15797,,53.613754
8526,HighestDegree,82.11089
13250,LatestDegreeCGPA,79.34397
11717,,85.64772
2501,CurrentCompanyType,92.82259
7340,YearsOfExperince,68.50067
18221,DegreeBranch,84.54365
16778,,79.39191
3918,CurrentCompanyType,84.80202
9405,DegreeBranch,81.472275
5788,,82.17496
5094,DegreeBranch,87.12277
5644,Gender,86.23651
22780,HighestDegree,43.066387
19658,EmpScore,93.14122
12255,MartialStatus,80.23181
14402,Gender,72.29298
14349,Gender,79.70929
18541,Gender,80.886475
20623,,55.57812
6844,CurrentCompanyType,91.215004
5723,Gender,75.52108
11788,HighestDegree,86.95711
6627,Gender,80.444695
20909,,55.11065
14809,EmpScore,78.24699
18575,Gender,81.38095
22150,CurrentCompanyType,88.16115
16809,DegreeBranch,80.88234
19312,DegreeBranch,73.89248
8307,Gender,75.51069
17291,Gender,82.92581
19693,Gender,81.15417
3732,YearsOfExperince,81.49178
3929,,53.73898
8880,Gender,80.2279
7227,EmpScore,82.95779
9968,DegreeBranch,81.1811
7934,DegreeBranch,61.289986
22719,,47.84763
22066,DegreeBranch,84.87525
14275,CurrentCompanyType,82.33283
20269,,49.174885
13724,Gender,79.95914
13939,,56.33146
18856,,53.062366
9659,Gender,78.4275
17169,,50.23061
5416,,57.013943
17475,YearsOfExperince,82.16172
20951,,79.18903
7302,HighestDegree,88.71369
15998,DegreeBranch,78.42024
15772,Gender,74.77278
4351,Gender,80.34843
23973,,76.88936
4156,DegreeBranch,81.24774
14475,Gender,73.4204
19286,,55.31138
5496,HighestDegree,79.71904
16545,DegreeBranch,79.70093
11648,Gender,79.21778
11868,DegreeBranch,77.90128
4881,HighestDegree,79.62351
15826,DegreeBranch,77.05277
11159,YearsOfExperince,72.81235
22652,,57.128838
19724,,55.02072
22859,Gender,80.165665
16940,DegreeBranch,84.4774
20322,Gender,82.232704
4003,Gender,79.92245
5964,Gender,78.44437
13908,,54.813393
15448,,52.92848
21034,Gender,79.2051
8752,Gender,83.51752
21756,LatestDegreeCGPA,79.10571
2450,Gender,75.27419
22630,DegreeBranch,84.230515
22388,,81.537025
8375,,52.900375
21049,,84.22764
16236,,52.84317
21903,MartialStatus,84.55267
7655,DegreeBranch,91.36345
11344,,46.371616
23105,DegreeBranch,80.51241
15076,DegreeBranch,78.61554
7270,Gender,84.7884
12394,DegreeBranch,85.716736
7529,Gender,77.70318
22585,Gender,79.89391
3800,YearsOfExperince,77.19924
23995,EmpScore,88.83177
16258,DegreeBranch,85.05299
16105,EmpScore,82.98644
12746,YearsOfExperince,81.29669
23310,Gender,78.64971
4575,Gender,82.217896
22111,HighestDegree,80.218864
16383,DegreeBranch,87.46083
23228,YearsOfExperince,78.572296
11058,,57.181007
2229,DegreeBranch,91.08137
23160,Gender,77.500946
2201,Gender,78.849266
21175,EmpScore,80.62971
10842,DegreeBranch,85.80963
6838,,55.36599
24055,EmpScore,81.11953
23769,HighestDegree,88.10323
18248,DegreeBranch,81.18893
23006,Gender,79.84017
9770,HighestDegree,89.65867
8237,YearsOfExperince,76.27685
7237,DegreeBranch,87.96766
7738,DegreeBranch,79.59089
5635,HighestDegree,90.21436
20843,CurrentCompanyType,57.710407
16391,,76.64803
19568,Gender,81.56276
6093,,58.149517
4002,,54.70242
6787,,80.0002
7084,DegreeBranch,95.84892
19169,,55.870594
9663,CurrentCompanyType,89.79908
12329,YearsOfExperince,90.42661
4173,,63.618614
8418,YearsOfExperince,76.38596
4930,YearsOfExperince,79.02525
19318,YearsOfExperince,93.89672
20346,,56.785267
12302,DegreeBranch,80.48691
16170,YearsOfExperince,81.3517
7459,DegreeBranch,80.93014
12575,Gender,78.38386
18122,Gender,80.1455
4755,,61.333633
8396,DegreeBranch,93.14294
9077,YearsOfExperince,78.50217
14009,Gender,79.48592
7897,Gender,80.70191
6150,Gender,85.296364
6609,,57.213608
2291,,84.46162
15546,,62.000004
10180,YearsOfExperince,85.07467
16711,EmpScore,87.618645
6612,EmpScore,89.90654
7652,Gender,73.71777
13473,Gender,78.1718
3385,,57.0867
11194,,51.69556
18478,YearsOfExperince,78.014984
9186,Gender,82.381424
13879,Gender,75.39728
7462,,63.50324
2629,YearsOfExperince,77.91022
17485,,52.845463
20554,YearsOfExperince,74.67182
13041,,55.611256
21540,DegreeBranch,74.08295
4872,Gender,76.514404
13228,Gender,90.752716
22607,HighestDegree,78.25759
2997,,57.645683
19815,YearsOfExperince,82.03173
9286,Gender,75.83014
16899,DegreeBranch,79.0884
18738,Gender,82.53919
18151,,85.67058
19415,DegreeBranch,74.08123
13001,Gender,81.15009
22925,EmpScore,78.88359
8028,DegreeBranch,84.43693
2358,,54.455105
20238,Gender,80.90529
4501,YearsOfExperince,78.21275
21143,HighestDegree,77.698135
2161,Gender,79.76079
2182,Gender,80.8317
19842,Gender,80.46359
19254,,51.32023
6386,DegreeBranch,83.17647
7649,DegreeBranch,76.23602
10537,,55.659046
6049,,56.851795
19912,DegreeBranch,81.939705
6355,Gender,77.2158
20538,YearsOfExperince,85.022194
21413,,62.948177
14779,Gender,74.084724
7870,YearsOfExperince,78.526535
2727,EmpScore,91.32149
13503,,54.639874
15243,Gender,78.41446
9695,DegreeBranch,80.634964
8173,DegreeBranch,84.24264
15012,HighestDegree,88.01265
21625,DegreeBranch,80.698784
17371,YearsOfExperince,79.50059
13524,,59.49918
22579,MartialStatus,80.46682
16706,HighestDegree,84.89493
14666,Gender,78.131996
15498,HighestDegree,84.83957
13525,,54.08275
8063,HighestDegree,92.01206
2101,EmpScore,86.69792
9701,,77.20026
14616,EmpScore,77.6577
3262,YearsOfExperince,80.594185
22729,,79.99309
12002,HighestDegree,77.25571
11846,DegreeBranch,86.650024
4803,,53.960003
23599,YearsOfExperince,84.11556
5767,DegreeBranch,79.90968
24094,HighestDegree,78.127846
3963,Gender,80.2406
17341,DegreeBranch,81.96395
17611,DegreeBranch,84.07664
8823,DegreeBranch,81.29037
4583,DegreeBranch,93.22105
12858,YearsOfExperince,83.7886
13394,,52.952488
7571,,45.46496
9196,HighestDegree,80.98542
10216,,52.146748
4687,Gender,76.90821
2509,DegreeBranch,87.75364
7337,DegreeBranch,84.20867
14417,YearsOfExperince,78.53264
10210,,55.635857
22564,,61.169765
5207,YearsOfExperince,81.554695
12515,,82.248695
3928,Gender,82.81866
5735,HighestDegree,83.57203
5569,Gender,80.23167
24236,EmpScore,82.83296
13425,YearsOfExperince,79.13684
18799,Gender,75.83178
6710,,57.826233
19377,HighestDegree,92.2082
9356,CurrentCompanyType,94.00532
7230,Gender,79.96263
15933,YearsOfExperince,87.690704
8207,DegreeBranch,90.57444
13633,,57.119766
22580,DegreeBranch,72.7539
23901,,82.041595
12062,Gender,84.65875
20466,,59.71361
9615,YearsOfExperince,84.79932
14860,Gender,81.04175
15310,,57.194138
10843,DegreeBranch,81.57915
17628,DegreeBranch,75.19447
11328,DegreeBranch,77.71529
4521,Gender,79.05126
20767,YearsOfExperince,87.87295
18717,,60.852516
4802,Gender,83.77319
17239,DegreeBranch,89.358734
3537,,56.12577
11948,HighestDegree,85.0077
8054,HighestDegree,80.59192
11939,LatestDegreeCGPA,79.087776
2274,DegreeBranch,95.41375
3239,YearsOfExperince,80.9661
21159,YearsOfExperince,84.62902
9432,Gender,81.239655
21406,YearsOfExperince,94.23517
17843,Gender,75.10992
6264,DegreeBranch,88.998795
15233,HighestDegree,76.94715
7165,YearsOfExperince,75.12447
9302,DegreeBranch,80.43685
22163,DegreeBranch,89.623886
6533,HighestDegree,87.91533
3619,Gender,77.24196
5340,HighestDegree,82.34439
10155,Gender,85.31512
11610,CurrentCompanyType,81.21488
4698,DegreeBranch,81.81151
18995,,54.056755
17558,,54.48385
4718,DegreeBranch,80.1523
4489,LatestDegreeCGPA,84.512245
17312,DegreeBranch,78.42721
23749,,50.908653
8784,,54.344967
15266,YearsOfExperince,87.63567
22921,,57.595478
20268,EmpScore,90.991
11080,CurrentCompanyType,53.75576
10206,DegreeBranch,82.16529
19008,YearsOfExperince,83.43103
8891,,78.295555
17134,HighestDegree,78.1915
12763,,55.75257
6927,DegreeBranch,89.74184
4092,DegreeBranch,83.42046
6808,Gender,78.5799
11354,Gender,80.41624
4117,Gender,80.23215
9068,DegreeBranch,79.50661
18509,Gender,77.58135
19098,,58.28909
12604,YearsOfExperince,83.06589
3902,,76.49651
11702,,51.282913
7313,Gender,81.6381
14367,,56.849045
11655,YearsOfExperince,82.254135
16826,,61.816956
21988,YearsOfExperince,83.96625
3748,EmpScore,81.10052
9134,Gender,80.17803
16204,CurrentCompanyType,93.69564
19633,DegreeBranch,83.58027
12289,Gender,81.51473
5165,,47.74875
18204,YearsOfExperince,77.97037
3084,Gender,77.53143
18089,HighestDegree,88.776146
14084,Gender,75.42945
15750,DegreeBranch,84.58537
9386,DegreeBranch,88.7073
6135,Gender,81.063225
18118,Gender,82.09996
18808,EmpScore,93.11612
12779,YearsOfExperince,76.48328
21938,HighestDegree,76.91671
2558,DegreeBranch,83.797844
18450,,58.004036
17385,DegreeBranch,83.76481
13063,YearsOfExperince,84.817764
12387,Gender,76.30277
18210,,53.148083
7563,DegreeBranch,91.451485
2396,EmpScore,87.67954
19931,YearsOfExperince,77.608246
17018,,75.09765
11828,,56.85407
5955,YearsOfExperince,81.8702
4193,,58.330395
19402,DegreeBranch,91.93581
8026,Gender,82.2762
3598,DegreeBranch,86.40431
9109,,82.78992
22455,,81.03183
23126,,54.263092
21356,DegreeBranch,78.546486
12032,DegreeBranch,77.60738
21916,Gender,79.158676
18080,Gender,79.70145
13786,,54.633865
15654,Gender,77.61914
12872,Gender,79.79144
16181,Gender,76.07607
3853,,79.58795
15566,DegreeBranch,77.40594
17530,,56.977642
7497,,53.845375
19896,DegreeBranch,81.98315
20921,,58.99364
16957,DegreeBranch,90.4288
21189,Gender,84.531334
7874,Gender,87.5258
23285,DegreeBranch,82.85479
14606,,54.238136
12922,DegreeBranch,78.90883
19508,YearsOfExperince,77.54587
8329,Gender,80.53972
14511,LatestDegreeCGPA,87.61395
20593,DegreeBranch,77.33249
12059,DegreeBranch,77.79733
5780,DegreeBranch,79.85459
5246,DegreeBranch,80.9246
4697,HighestDegree,84.89824
12105,YearsOfExperince,82.43408
13211,,55.970695
23646,YearsOfExperince,73.89828
6499,,58.843273
8367,DegreeBranch,89.18993
21336,HighestDegree,85.02101
20305,DegreeBranch,73.5681
12517,LatestDegreeCGPA,85.00044
5430,DegreeBranch,92.27323
5766,DegreeBranch,79.6823
7896,YearsOfExperince,85.45313
8420,,53.085857
3745,CurrentCompanyType,59.44971
19461,,72.91132
15517,,81.4987
21713,Gender,80.81222
13959,Gender,85.40146
15055,,60.936092
6425,YearsOfExperince,93.01863
22517,EmpScore,89.81609
15370,,65.38631
3896,EmpScore,82.31419
18040,,51.625507
3711,DegreeBranch,85.95432
17900,YearsOfExperince,93.38089
21997,Gender,76.79403
17472,Gender,82.30191
24330,HighestDegree,87.097496
14266,,51.52918
4404,YearsOfExperince,76.644684
17752,,84.15654
11946,YearsOfExperince,83.33843
20176,LatestDegreeCGPA,55.36117
22529,Gender,83.2747
6413,,56.504257
19679,Gender,77.03292
14189,YearsOfExperince,88.6375
20800,YearsOfExperince,79.09305
9274,EmpScore,82.24011
14116,,50.939785
9114,HighestDegree,83.84434
4643,YearsOfExperince,81.81036
20133,DegreeBranch,79.407135
23895,DegreeBranch,76.1718
17257,,81.39022
12884,Gender,79.60961
23257,,56.586758
5437,EmpScore,91.07403
11350,YearsOfExperince,93.1456
19665,DegreeBranch,90.368004
21539,,77.16084
20266,Gender,78.07476
12663,Gender,77.0006
3952,CurrentCompanyType,61.005455
18064,DegreeBranch,76.81021
23981,HighestDegree,94.32703
17353,HighestDegree,83.6391
14433,YearsOfExperince,80.66015
6897,,52.2003
20209,YearsOfExperince,86.492455
11311,HighestDegree,80.190025
6222,DegreeBranch,86.34444
13659,,59.344627
20608,,64.33432
19361,,61.249985
3566,DegreeBranch,93.11651
14372,DegreeBranch,80.51169
23153,HighestDegree,91.441284
9569,YearsOfExperince,96.98582
17965,,51.31992
20780,YearsOfExperince,88.46839
22559,DegreeBranch,85.96614
24210,EmpScore,79.217026
11669,DegreeBranch,80.35709
8591,Gender,78.90925
5971,,55.100468
9371,Gender,78.7518
21082,,57.688374
3214,DegreeBranch,74.34777
3998,,50.591946
5332,,53.912083
8090,YearsOfExperince,81.39819
6993,HighestDegree,87.69664
9527,DegreeBranch,90.427284
20213,,56.606995
20262,Gender,76.94941
7159,DegreeBranch,90.55962
12558,EmpScore,73.560135
11864,,86.269875
6823,EmpScore,93.74094
18705,Gender,81.02181
23626,EmpScore,80.06066
16257,Gender,83.8864
6630,Gender,82.83815
4964,,60.611866
4127,Gender,80.33739
5384,Gender,75.919914
20927,,49.782238
6266,CurrentCompanyType,90.883644
12438,,78.55463
19998,,85.13628
3322,DegreeBranch,79.06713
14805,DegreeBranch,81.8256
13135,EmpScore,89.97273
23664,,59.04344
12943,DegreeBranch,91.618355
8965,Gender,78.88978
7832,HighestDegree,81.71676
5685,DegreeBranch,71.591064
4539,DegreeBranch,86.985435
19795,EmpScore,89.78433
14294,Gender,80.525665
16017,EmpScore,77.82956
18480,,53.637543
18893,,45.750893
5324,DegreeBranch,88.56833
8316,DegreeBranch,82.02015
9816,Gender,77.147316
11325,Gender,81.68223
19901,HighestDegree,82.66112
2574,Gender,84.88237
4069,YearsOfExperince,79.253494
17431,Gender,79.11413
14493,Gender,79.19688
15151,DegreeBranch,79.07781
18171,Gender,77.658585
11682,CurrentCompanyType,62.668705
10086,,79.81389
5330,,56.29969
8296,,55.1212
16866,DegreeBranch,86.63406
23067,Gender,75.28975
15312,EmpScore,89.30918
19285,HighestDegree,76.49531
12488,Gender,86.0681
16398,Gender,76.26384
18500,Gender,81.02705
12297,DegreeBranch,80.404076
12300,YearsOfExperince,78.309715
14149,DegreeBranch,80.588005
21267,,81.85868
15465,Gender,73.5698
23661,Gender,79.75328
17275,DegreeBranch,84.77499
23264,DegreeBranch,89.43467
17802,YearsOfExperince,80.79943
16591,YearsOfExperince,90.28253
17489,DegreeBranch,80.726
13729,,59.944862
3267,Gender,81.25725
19907,,50.37829
23866,,81.01966
2425,DegreeBranch,88.63706
16425,DegreeBranch,80.75455
3643,YearsOfExperince,76.770546
10804,LatestDegreeCGPA,78.8429
21866,,54.82297
8943,Gender,82.83687
11545,EmpScore,75.48924
9125,Gender,75.73633
18041,Gender,76.8311
4712,,55.36923
3065,,59.152508
23441,EmpScore,83.58552
15864,Gender,78.19802
9413,Gender,83.21538
22791,,58.26626
4368,Gender,78.93587
15472,,50.662766
12634,DegreeBranch,82.29204
15450,,85.41463
12385,,51.71484
16890,,84.8584
6869,,60.813797
22048,Gender,82.00509
13700,,80.58337
7476,Gender,77.77436
14884,,80.40975
11752,DegreeBranch,82.838524
10594,Gender,78.424805
12697,HighestDegree,80.8958
20316,CurrentCompanyType,60.026955
4257,,58.82924
7590,YearsOfExperince,79.41792
4721,,56.97489
16979,EmpScore,85.47709
5064,CurrentCompanyType,86.43757
5718,DegreeBranch,78.61619
21769,,82.58503
23912,Gender,79.87275
4288,DegreeBranch,86.48649
5818,Gender,78.169586
6943,HighestDegree,89.86089
12617,,56.857006
5184,YearsOfExperince,78.641014
14564,YearsOfExperince,79.75052
20626,YearsOfExperince,79.228615
23356,HighestDegree,83.20584
17303,YearsOfExperince,79.51546
2794,,80.30704
12695,HighestDegree,78.11727
15676,DegreeBranch,78.686775
20093,YearsOfExperince,84.485504
13522,Gender,78.76564
2925,YearsOfExperince,79.11656
21687,DegreeBranch,77.11788
14941,DegreeBranch,83.58848
22689,Gender,78.142204
4146,,58.396072
7751,YearsOfExperince,90.31041
9778,,53.8404
7847,,81.436035
21681,,52.669437
20371,Gender,79.448166
21564,YearsOfExperince,76.73508
18351,Gender,81.59709
18792,Gender,87.75964
9223,DegreeBranch,89.49106
21109,CurrentCompanyType,89.27838
21873,,79.16698
19006,DegreeBranch,87.93435
9127,,77.895195
20696,,82.892555
12379,,51.454735
20532,YearsOfExperince,80.61112
10691,EmpScore,89.27113
23671,Gender,82.945946
8108,,73.03512
2136,,47.793602
3650,YearsOfExperince,82.8645
20369,,54.451447
11822,,81.9286
13292,Gender,80.33743
4585,,52.920555
23212,DegreeBranch,82.8029
4315,,61.752254
20670,DegreeBranch,82.78212
18483,Gender,77.40044
6467,LatestDegreeCGPA,76.30175
7238,,58.625412
18582,Gender,77.95207
5844,EmpScore,89.104095
8107,,65.80196
16120,Gender,78.56896
24352,DegreeBranch,83.30237
7546,YearsOfExperince,79.698
9188,YearsOfExperince,75.79188
7964,,50.88237
12678,Gender,85.31835
10184,EmpScore,80.54277
3120,,49.018524
6334,CurrentCompanyType,83.68007
6974,Gender,79.60088
18952,Gender,79.729836
24202,YearsOfExperince,81.49712
10334,,55.43832
9878,DegreeBranch,81.1567
10520,CurrentCompanyType,58.44713
4100,YearsOfExperince,82.666504
14662,,55.079384
7066,,51.82038
